"REF_DATE","GEO","DGUID","Harvest disposition","Type of crop","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2002","Saskatchewan","2021A000247","Harvested area (hectares)","Wheat, spring","Hectares","149","units","0","v115114428","10.17.2","3237500","","","","0"
"2003","Saskatchewan","2021A000247","Harvested area (hectares)","Wheat, spring","Hectares","149","units","0","v115114428","10.17.2","3826300","","","","0"
"2004","Saskatchewan","2021A000247","Harvested area (hectares)","Wheat, spring","Hectares","149","units","0","v115114428","10.17.2","3480300","","","","0"
"2005","Saskatchewan","2021A000247","Harvested area (hectares)","Wheat, spring","Hectares","149","units","0","v115114428","10.17.2","3227300","","","","0"
"2006","Saskatchewan","2021A000247","Harvested area (hectares)","Wheat, spring","Hectares","149","units","0","v115114428","10.17.2","3810100","","","","0"
"2007","Saskatchewan","2021A000247","Harvested area (hectares)","Wheat, spring","Hectares","149","units","0","v115114428","10.17.2","2961500","","","","0"
"2008","Saskatchewan","2021A000247","Harvested area (hectares)","Wheat, spring","Hectares","149","units","0","v115114428","10.17.2","3016900","","","","0"
"2009","Saskatchewan","2021A000247","Harvested area (hectares)","Wheat, spring","Hectares","149","units","0","v115114428","10.17.2","3146400","","","","0"
"2010","Saskatchewan","2021A000247","Harvested area (hectares)","Wheat, spring","Hectares","149","units","0","v115114428","10.17.2","2853000","","","","0"
"2011","Saskatchewan","2021A000247","Harvested area (hectares)","Wheat, spring","Hectares","149","units","0","v115114428","10.17.2","2976400","","","","0"
"2012","Saskatchewan","2021A000247","Harvested area (hectares)","Wheat, spring","Hectares","149","units","0","v115114428","10.17.2","3338600","","","","0"
"2013","Saskatchewan","2021A000247","Harvested area (hectares)","Wheat, spring","Hectares","149","units","0","v115114428","10.17.2","3733200","","","","0"
"2014","Saskatchewan","2021A000247","Harvested area (hectares)","Wheat, spring","Hectares","149","units","0","v115114428","10.17.2","3352800","","","","0"
"2015","Saskatchewan","2021A000247","Harvested area (hectares)","Wheat, spring","Hectares","149","units","0","v115114428","10.17.2","3077600","","","","0"
"2016","Saskatchewan","2021A000247","Harvested area (hectares)","Wheat, spring","Hectares","149","units","0","v115114428","10.17.2","2577900","","","","0"
"2017","Saskatchewan","2021A000247","Harvested area (hectares)","Wheat, spring","Hectares","149","units","0","v115114428","10.17.2","2798400","","","","0"
"2018","Saskatchewan","2021A000247","Harvested area (hectares)","Wheat, spring","Hectares","149","units","0","v115114428","10.17.2","3144400","","","","0"
"2019","Saskatchewan","2021A000247","Harvested area (hectares)","Wheat, spring","Hectares","149","units","0","v115114428","10.17.2","3430900","","","","0"
"2020","Saskatchewan","2021A000247","Harvested area (hectares)","Wheat, spring","Hectares","149","units","0","v115114428","10.17.2","3241000","","","","0"
"2021","Saskatchewan","2021A000247","Harvested area (hectares)","Wheat, spring","Hectares","149","units","0","v115114428","10.17.2","2816500","","","","0"
"2022","Saskatchewan","2021A000247","Harvested area (hectares)","Wheat, spring","Hectares","149","units","0","v115114428","10.17.2","3336700","","","","0"
"2023","Saskatchewan","2021A000247","Harvested area (hectares)","Wheat, spring","Hectares","149","units","0","v115114428","10.17.2","3668500","","","","0"
"2024","Saskatchewan","2021A000247","Harvested area (hectares)","Wheat, spring","Hectares","149","units","0","v115114428","10.17.2","3604000","","","","0"
"1991","Saskatchewan","2021A000247","Harvested area (hectares)","Wheat, winter remaining","Hectares","149","units","0","v115114434","10.17.3","24281","","","","0"
"1992","Saskatchewan","2021A000247","Harvested area (hectares)","Wheat, winter remaining","Hectares","149","units","0","v115114434","10.17.3","14200","","","","0"
"1993","Saskatchewan","2021A000247","Harvested area (hectares)","Wheat, winter remaining","Hectares","149","units","0","v115114434","10.17.3","18200","","","","0"
"1994","Saskatchewan","2021A000247","Harvested area (hectares)","Wheat, winter remaining","Hectares","149","units","0","v115114434","10.17.3","12100","","","","0"
"1995","Saskatchewan","2021A000247","Harvested area (hectares)","Wheat, winter remaining","Hectares","149","units","0","v115114434","10.17.3","30400","","","","0"
"1996","Saskatchewan","2021A000247","Harvested area (hectares)","Wheat, winter remaining","Hectares","149","units","0","v115114434","10.17.3","40500","","","","0"
"1997","Saskatchewan","2021A000247","Harvested area (hectares)","Wheat, winter remaining","Hectares","149","units","0","v115114434","10.17.3","30400","","","","0"
"1998","Saskatchewan","2021A000247","Harvested area (hectares)","Wheat, winter remaining","Hectares","149","units","0","v115114434","10.17.3","36400","","","","0"
"1999","Saskatchewan","2021A000247","Harvested area (hectares)","Wheat, winter remaining","Hectares","149","units","0","v115114434","10.17.3","34400","","","","0"
"2000","Saskatchewan","2021A000247","Harvested area (hectares)","Wheat, winter remaining","Hectares","149","units","0","v115114434","10.17.3","58700","","","","0"
"2001","Saskatchewan","2021A000247","Harvested area (hectares)","Wheat, winter remaining","Hectares","149","units","0","v115114434","10.17.3","87000","","","","0"
"2002","Saskatchewan","2021A000247","Harvested area (hectares)","Wheat, winter remaining","Hectares","149","units","0","v115114434","10.17.3","52600","","","","0"
"2003","Saskatchewan","2021A000247","Harvested area (hectares)","Wheat, winter remaining","Hectares","149","units","0","v115114434","10.17.3","60700","","","","0"
"2004","Saskatchewan","2021A000247","Harvested area (hectares)","Wheat, winter remaining","Hectares","149","units","0","v115114434","10.17.3","66800","","","","0"
"2005","Saskatchewan","2021A000247","Harvested area (hectares)","Wheat, winter remaining","Hectares","149","units","0","v115114434","10.17.3","56700","","","","0"
"2006","Saskatchewan","2021A000247","Harvested area (hectares)","Wheat, winter remaining","Hectares","149","units","0","v115114434","10.17.3","93100","","","","0"
"2007","Saskatchewan","2021A000247","Harvested area (hectares)","Wheat, winter remaining","Hectares","149","units","0","v115114434","10.17.3","182100","","","","0"
"2008","Saskatchewan","2021A000247","Harvested area (hectares)","Wheat, winter remaining","Hectares","149","units","0","v115114434","10.17.3","210400","","","","0"
"2009","Saskatchewan","2021A000247","Harvested area (hectares)","Wheat, winter remaining","Hectares","149","units","0","v115114434","10.17.3","153800","","","","0"
"2010","Saskatchewan","2021A000247","Harvested area (hectares)","Wheat, winter remaining","Hectares","149","units","0","v115114434","10.17.3","72800","","","","0"
"2011","Saskatchewan","2021A000247","Harvested area (hectares)","Wheat, winter remaining","Hectares","149","units","0","v115114434","10.17.3","85000","","","","0"
"2012","Saskatchewan","2021A000247","Harvested area (hectares)","Wheat, winter remaining","Hectares","149","units","0","v115114434","10.17.3","226600","","","","0"
"2013","Saskatchewan","2021A000247","Harvested area (hectares)","Wheat, winter remaining","Hectares","149","units","0","v115114434","10.17.3","137600","","","","0"
"2014","Saskatchewan","2021A000247","Harvested area (hectares)","Wheat, winter remaining","Hectares","149","units","0","v115114434","10.17.3","174000","","","","0"
"2015","Saskatchewan","2021A000247","Harvested area (hectares)","Wheat, winter remaining","Hectares","149","units","0","v115114434","10.17.3","97100","","","","0"
"2016","Saskatchewan","2021A000247","Harvested area (hectares)","Wheat, winter remaining","Hectares","149","units","0","v115114434","10.17.3","97100","","","","0"
"2017","Saskatchewan","2021A000247","Harvested area (hectares)","Wheat, winter remaining","Hectares","149","units","0","v115114434","10.17.3","94300","","","","0"
"2018","Saskatchewan","2021A000247","Harvested area (hectares)","Wheat, winter remaining","Hectares","149","units","0","v115114434","10.17.3","54200","","","","0"
"2019","Saskatchewan","2021A000247","Harvested area (hectares)","Wheat, winter remaining","Hectares","149","units","0","v115114434","10.17.3","41700","","","","0"
"2020","Saskatchewan","2021A000247","Harvested area (hectares)","Wheat, winter remaining","Hectares","149","units","0","v115114434","10.17.3","58100","","","","0"
"2021","Saskatchewan","2021A000247","Harvested area (hectares)","Wheat, winter remaining","Hectares","149","units","0","v115114434","10.17.3","23800","","","","0"
"2022","Saskatchewan","2021A000247","Harvested area (hectares)","Wheat, winter remaining","Hectares","149","units","0","v115114434","10.17.3","26800","","","","0"
"2023","Saskatchewan","2021A000247","Harvested area (hectares)","Wheat, winter remaining","Hectares","149","units","0","v115114434","10.17.3","18200","","","","0"
"2024","Saskatchewan","2021A000247","Harvested area (hectares)","Wheat, winter remaining","Hectares","149","units","0","v115114434","10.17.3","37800","","","","0"
"1991","Saskatchewan","2021A000247","Harvested area (hectares)","Wheat, all excluding durum wheat","Hectares","149","units","0","v115114435","10.17.23","7006383","","","","0"
"1992","Saskatchewan","2021A000247","Harvested area (hectares)","Wheat, all excluding durum wheat","Hectares","149","units","0","v115114435","10.17.23","7096300","","","","0"
"1993","Saskatchewan","2021A000247","Harvested area (hectares)","Wheat, all excluding durum wheat","Hectares","149","units","0","v115114435","10.17.23","6048100","","","","0"
"1994","Saskatchewan","2021A000247","Harvested area (hectares)","Wheat, all excluding durum wheat","Hectares","149","units","0","v115114435","10.17.23","4423100","","","","0"
"1995","Saskatchewan","2021A000247","Harvested area (hectares)","Wheat, all excluding durum wheat","Hectares","149","units","0","v115114435","10.17.23","4676100","","","","0"
"1996","Saskatchewan","2021A000247","Harvested area (hectares)","Wheat, all excluding durum wheat","Hectares","149","units","0","v115114435","10.17.23","5584700","","","","0"
"1997","Saskatchewan","2021A000247","Harvested area (hectares)","Wheat, all excluding durum wheat","Hectares","149","units","0","v115114435","10.17.23","5068700","","","","0"
"1998","Saskatchewan","2021A000247","Harvested area (hectares)","Wheat, all excluding durum wheat","Hectares","149","units","0","v115114435","10.17.23","3866800","","","","0"
"1999","Saskatchewan","2021A000247","Harvested area (hectares)","Wheat, all excluding durum wheat","Hectares","149","units","0","v115114435","10.17.23","4378600","","","","0"
"2000","Saskatchewan","2021A000247","Harvested area (hectares)","Wheat, all excluding durum wheat","Hectares","149","units","0","v115114435","10.17.23","3935500","","","","0"
"2001","Saskatchewan","2021A000247","Harvested area (hectares)","Wheat, all excluding durum wheat","Hectares","149","units","0","v115114435","10.17.23","4368600","","","","0"
"2002","Saskatchewan","2021A000247","Harvested area (hectares)","Wheat, all excluding durum wheat","Hectares","149","units","0","v115114435","10.17.23","3290100","","","","0"
"2003","Saskatchewan","2021A000247","Harvested area (hectares)","Wheat, all excluding durum wheat","Hectares","149","units","0","v115114435","10.17.23","3887000","","","","0"
"2004","Saskatchewan","2021A000247","Harvested area (hectares)","Wheat, all excluding durum wheat","Hectares","149","units","0","v115114435","10.17.23","3547100","","","","0"
"2005","Saskatchewan","2021A000247","Harvested area (hectares)","Wheat, all excluding durum wheat","Hectares","149","units","0","v115114435","10.17.23","3284000","","","","0"
"2006","Saskatchewan","2021A000247","Harvested area (hectares)","Wheat, all excluding durum wheat","Hectares","149","units","0","v115114435","10.17.23","3903200","","","","0"
"2007","Saskatchewan","2021A000247","Harvested area (hectares)","Wheat, all excluding durum wheat","Hectares","149","units","0","v115114435","10.17.23","3143600","","","","0"
"2008","Saskatchewan","2021A000247","Harvested area (hectares)","Wheat, all excluding durum wheat","Hectares","149","units","0","v115114435","10.17.23","3227300","","","","0"
"2009","Saskatchewan","2021A000247","Harvested area (hectares)","Wheat, all excluding durum wheat","Hectares","149","units","0","v115114435","10.17.23","3300200","","","","0"
"2010","Saskatchewan","2021A000247","Harvested area (hectares)","Wheat, all excluding durum wheat","Hectares","149","units","0","v115114435","10.17.23","2925800","","","","0"
"2011","Saskatchewan","2021A000247","Harvested area (hectares)","Wheat, all excluding durum wheat","Hectares","149","units","0","v115114435","10.17.23","3061400","","","","0"
"2012","Saskatchewan","2021A000247","Harvested area (hectares)","Wheat, all excluding durum wheat","Hectares","149","units","0","v115114435","10.17.23","3565200","","","","0"
"2013","Saskatchewan","2021A000247","Harvested area (hectares)","Wheat, all excluding durum wheat","Hectares","149","units","0","v115114435","10.17.23","3870800","","","","0"
"2014","Saskatchewan","2021A000247","Harvested area (hectares)","Wheat, all excluding durum wheat","Hectares","149","units","0","v115114435","10.17.23","3526800","","","","0"
"2015","Saskatchewan","2021A000247","Harvested area (hectares)","Wheat, all excluding durum wheat","Hectares","149","units","0","v115114435","10.17.23","3174700","","","","0"
"2016","Saskatchewan","2021A000247","Harvested area (hectares)","Wheat, all excluding durum wheat","Hectares","149","units","0","v115114435","10.17.23","2675000","","","","0"
"2017","Saskatchewan","2021A000247","Harvested area (hectares)","Wheat, all excluding durum wheat","Hectares","149","units","0","v115114435","10.17.23","2892700","","","","0"
"2018","Saskatchewan","2021A000247","Harvested area (hectares)","Wheat, all excluding durum wheat","Hectares","149","units","0","v115114435","10.17.23","3198700","","","","0"
"2019","Saskatchewan","2021A000247","Harvested area (hectares)","Wheat, all excluding durum wheat","Hectares","149","units","0","v115114435","10.17.23","3472600","","","","0"
"2020","Saskatchewan","2021A000247","Harvested area (hectares)","Wheat, all excluding durum wheat","Hectares","149","units","0","v115114435","10.17.23","3299200","","","","0"
"2021","Saskatchewan","2021A000247","Harvested area (hectares)","Wheat, all excluding durum wheat","Hectares","149","units","0","v115114435","10.17.23","2840308","","","","0"
"2022","Saskatchewan","2021A000247","Harvested area (hectares)","Wheat, all excluding durum wheat","Hectares","149","units","0","v115114435","10.17.23","3363400","","","","0"
"2023","Saskatchewan","2021A000247","Harvested area (hectares)","Wheat, all excluding durum wheat","Hectares","149","units","0","v115114435","10.17.23","3686700","","","","0"
"2024","Saskatchewan","2021A000247","Harvested area (hectares)","Wheat, all excluding durum wheat","Hectares","149","units","0","v115114435","10.17.23","3641800","","","","0"
"1991","Alberta","2021A000248","Harvested area (hectares)","Barley","Hectares","149","units","0","v115114718","11.17.6","2023400","","","","0"
"1992","Alberta","2021A000248","Harvested area (hectares)","Barley","Hectares","149","units","0","v115114718","11.17.6","1760400","","","","0"
"1993","Alberta","2021A000248","Harvested area (hectares)","Barley","Hectares","149","units","0","v115114718","11.17.6","1821100","","","","0"
"1994","Alberta","2021A000248","Harvested area (hectares)","Barley","Hectares","149","units","0","v115114718","11.17.6","1841300","","","","0"
"1995","Alberta","2021A000248","Harvested area (hectares)","Barley","Hectares","149","units","0","v115114718","11.17.6","1902000","","","","0"
"1996","Alberta","2021A000248","Harvested area (hectares)","Barley","Hectares","149","units","0","v115114718","11.17.6","2144800","","","","0"
"1997","Alberta","2021A000248","Harvested area (hectares)","Barley","Hectares","149","units","0","v115114718","11.17.6","2043700","","","","0"
"1998","Alberta","2021A000248","Harvested area (hectares)","Barley","Hectares","149","units","0","v115114718","11.17.6","1861600","","","","0"
"1999","Alberta","2021A000248","Harvested area (hectares)","Barley","Hectares","149","units","0","v115114718","11.17.6","1699700","","","","0"
"2000","Alberta","2021A000248","Harvested area (hectares)","Barley","Hectares","149","units","0","v115114718","11.17.6","1740100","","","","0"
"2001","Alberta","2021A000248","Harvested area (hectares)","Barley","Hectares","149","units","0","v115114718","11.17.6","1618700","","","","0"
"2002","Alberta","2021A000248","Harvested area (hectares)","Barley","Hectares","149","units","0","v115114718","11.17.6","1127000","","","","0"
"2003","Alberta","2021A000248","Harvested area (hectares)","Barley","Hectares","149","units","0","v115114718","11.17.6","1788700","","","","0"
"2004","Alberta","2021A000248","Harvested area (hectares)","Barley","Hectares","149","units","0","v115114718","11.17.6","1598500","","","","0"
"2005","Alberta","2021A000248","Harvested area (hectares)","Barley","Hectares","149","units","0","v115114718","11.17.6","1456900","","","","0"
"2006","Alberta","2021A000248","Harvested area (hectares)","Barley","Hectares","149","units","0","v115114718","11.17.6","1375900","","","","0"
"2007","Alberta","2021A000248","Harvested area (hectares)","Barley","Hectares","149","units","0","v115114718","11.17.6","1728000","","","","0"
"2008","Alberta","2021A000248","Harvested area (hectares)","Barley","Hectares","149","units","0","v115114718","11.17.6","1517600","","","","0"
"2009","Alberta","2021A000248","Harvested area (hectares)","Barley","Hectares","149","units","0","v115114718","11.17.6","1226200","","","","0"
"2010","Alberta","2021A000248","Harvested area (hectares)","Barley","Hectares","149","units","0","v115114718","11.17.6","1264600","","","","0"
"2011","Alberta","2021A000248","Harvested area (hectares)","Barley","Hectares","149","units","0","v115114718","11.17.6","1295000","","","","0"
"2012","Alberta","2021A000248","Harvested area (hectares)","Barley","Hectares","149","units","0","v115114718","11.17.6","1384000","","","","0"
"2013","Alberta","2021A000248","Harvested area (hectares)","Barley","Hectares","149","units","0","v115114718","11.17.6","1363800","","","","0"
"2014","Alberta","2021A000248","Harvested area (hectares)","Barley","Hectares","149","units","0","v115114718","11.17.6","1157400","","","","0"
"2015","Alberta","2021A000248","Harvested area (hectares)","Barley","Hectares","149","units","0","v115114718","11.17.6","1167500","","","","0"
"2016","Alberta","2021A000248","Harvested area (hectares)","Barley","Hectares","149","units","0","v115114718","11.17.6","1076500","","","","0"
"2017","Alberta","2021A000248","Harvested area (hectares)","Barley","Hectares","149","units","0","v115114718","11.17.6","1011700","","","","0"
"2018","Alberta","2021A000248","Harvested area (hectares)","Barley","Hectares","149","units","0","v115114718","11.17.6","1111600","","","","0"
"2019","Alberta","2021A000248","Harvested area (hectares)","Barley","Hectares","149","units","0","v115114718","11.17.6","1272700","","","","0"
"2020","Alberta","2021A000248","Harvested area (hectares)","Barley","Hectares","149","units","0","v115114718","11.17.6","1326200","","","","0"
"2021","Alberta","2021A000248","Harvested area (hectares)","Barley","Hectares","149","units","0","v115114718","11.17.6","1429700","","","","0"
"2022","Alberta","2021A000248","Harvested area (hectares)","Barley","Hectares","149","units","0","v115114718","11.17.6","1318400","","","","0"
"2023","Alberta","2021A000248","Harvested area (hectares)","Barley","Hectares","149","units","0","v115114718","11.17.6","1395100","","","","0"
"2024","Alberta","2021A000248","Harvested area (hectares)","Barley","Hectares","149","units","0","v115114718","11.17.6","1297700","","","","0"
"1991","Alberta","2021A000248","Harvested area (hectares)","Beans, all dry (white and coloured)","Hectares","149","units","0","v115114719","11.17.39","10813","","","","0"
"1992","Alberta","2021A000248","Harvested area (hectares)","Beans, all dry (white and coloured)","Hectares","149","units","0","v115114719","11.17.39","4900","","","","0"
"1993","Alberta","2021A000248","Harvested area (hectares)","Beans, all dry (white and coloured)","Hectares","149","units","0","v115114719","11.17.39","12100","","","","0"
"1994","Alberta","2021A000248","Harvested area (hectares)","Beans, all dry (white and coloured)","Hectares","149","units","0","v115114719","11.17.39","10100","","","","0"
"1995","Alberta","2021A000248","Harvested area (hectares)","Beans, all dry (white and coloured)","Hectares","149","units","0","v115114719","11.17.39","12100","","","","0"
"1996","Alberta","2021A000248","Harvested area (hectares)","Beans, all dry (white and coloured)","Hectares","149","units","0","v115114719","11.17.39","10100","","","","0"
"1997","Alberta","2021A000248","Harvested area (hectares)","Beans, all dry (white and coloured)","Hectares","149","units","0","v115114719","11.17.39","14100","","","","0"
"1998","Alberta","2021A000248","Harvested area (hectares)","Beans, all dry (white and coloured)","Hectares","149","units","0","v115114719","11.17.39","18200","","","","0"
"1999","Alberta","2021A000248","Harvested area (hectares)","Beans, all dry (white and coloured)","Hectares","149","units","0","v115114719","11.17.39","19000","","","","0"
"2000","Alberta","2021A000248","Harvested area (hectares)","Beans, all dry (white and coloured)","Hectares","149","units","0","v115114719","11.17.39","18200","","","","0"
"2001","Alberta","2021A000248","Harvested area (hectares)","Beans, all dry (white and coloured)","Hectares","149","units","0","v115114719","11.17.39","23900","","","","0"
"2002","Alberta","2021A000248","Harvested area (hectares)","Beans, all dry (white and coloured)","Hectares","149","units","0","v115114719","11.17.39","16200","","","","0"
"2003","Alberta","2021A000248","Harvested area (hectares)","Beans, all dry (white and coloured)","Hectares","149","units","0","v115114719","11.17.39","21100","","","","0"
"2004","Alberta","2021A000248","Harvested area (hectares)","Beans, all dry (white and coloured)","Hectares","149","units","0","v115114719","11.17.39","13800","","","","0"
"2005","Alberta","2021A000248","Harvested area (hectares)","Beans, all dry (white and coloured)","Hectares","149","units","0","v115114719","11.17.39","22300","","","","0"
"2006","Alberta","2021A000248","Harvested area (hectares)","Beans, all dry (white and coloured)","Hectares","149","units","0","v115114719","11.17.39","24900","","","","0"
"2007","Alberta","2021A000248","Harvested area (hectares)","Beans, all dry (white and coloured)","Hectares","149","units","0","v115114719","11.17.39","21400","","","","0"
"2008","Alberta","2021A000248","Harvested area (hectares)","Beans, all dry (white and coloured)","Hectares","149","units","0","v115114719","11.17.39","14200","","","","0"
"2009","Alberta","2021A000248","Harvested area (hectares)","Beans, all dry (white and coloured)","Hectares","149","units","0","v115114719","11.17.39","23500","","","","0"
"2010","Alberta","2021A000248","Harvested area (hectares)","Beans, all dry (white and coloured)","Hectares","149","units","0","v115114719","11.17.39","16200","","","","0"
"2011","Alberta","2021A000248","Harvested area (hectares)","Beans, all dry (white and coloured)","Hectares","149","units","0","v115114719","11.17.39","16600","","","","0"
"2012","Alberta","2021A000248","Harvested area (hectares)","Beans, all dry (white and coloured)","Hectares","149","units","0","v115114719","11.17.39","17400","","","","0"
"2013","Alberta","2021A000248","Harvested area (hectares)","Beans, all dry (white and coloured)","Hectares","149","units","0","v115114719","11.17.39","16200","","","","0"
"2014","Alberta","2021A000248","Harvested area (hectares)","Beans, all dry (white and coloured)","Hectares","149","units","0","v115114719","11.17.39","21400","","","","0"
"2015","Alberta","2021A000248","Harvested area (hectares)","Beans, all dry (white and coloured)","Hectares","149","units","0","v115114719","11.17.39","15400","","","","0"
"2016","Alberta","2021A000248","Harvested area (hectares)","Beans, all dry (white and coloured)","Hectares","149","units","0","v115114719","11.17.39","23100","","","","0"
"2017","Alberta","2021A000248","Harvested area (hectares)","Beans, all dry (white and coloured)","Hectares","149","units","0","v115114719","11.17.39","20200","","","","0"
"2018","Alberta","2021A000248","Harvested area (hectares)","Beans, all dry (white and coloured)","Hectares","149","units","0","v115114719","11.17.39","24600","","","","0"
"2019","Alberta","2021A000248","Harvested area (hectares)","Beans, all dry (white and coloured)","Hectares","149","units","0","v115114719","11.17.39","21700","","","","0"
"2020","Alberta","2021A000248","Harvested area (hectares)","Beans, all dry (white and coloured)","Hectares","149","units","0","v115114719","11.17.39","22000","","","","0"
"2021","Alberta","2021A000248","Harvested area (hectares)","Beans, all dry (white and coloured)","Hectares","149","units","0","v115114719","11.17.39","29500","","","","0"
"2022","Alberta","2021A000248","Harvested area (hectares)","Beans, all dry (white and coloured)","Hectares","149","units","0","v115114719","11.17.39","17800","","","","0"
"2023","Alberta","2021A000248","Harvested area (hectares)","Beans, all dry (white and coloured)","Hectares","149","units","0","v115114719","11.17.39","22800","","","","0"
"2024","Alberta","2021A000248","Harvested area (hectares)","Beans, all dry (white and coloured)","Hectares","149","units","0","v115114719","11.17.39","25700","","","","0"
"1991","Alberta","2021A000248","Harvested area (hectares)","Buckwheat","Hectares","149","units","0","v115114722","11.17.12","0","","","","0"
"1992","Alberta","2021A000248","Harvested area (hectares)","Buckwheat","Hectares","149","units","0","v115114722","11.17.12","0","","","","0"
"1993","Alberta","2021A000248","Harvested area (hectares)","Buckwheat","Hectares","149","units","0","v115114722","11.17.12","0","","","","0"
"1994","Alberta","2021A000248","Harvested area (hectares)","Buckwheat","Hectares","149","units","0","v115114722","11.17.12","0","","","","0"
"1995","Alberta","2021A000248","Harvested area (hectares)","Buckwheat","Hectares","149","units","0","v115114722","11.17.12","0","","","","0"
"1996","Alberta","2021A000248","Harvested area (hectares)","Buckwheat","Hectares","149","units","0","v115114722","11.17.12","0","","","","0"
"1997","Alberta","2021A000248","Harvested area (hectares)","Buckwheat","Hectares","149","units","0","v115114722","11.17.12","0","","","","0"
"1998","Alberta","2021A000248","Harvested area (hectares)","Buckwheat","Hectares","149","units","0","v115114722","11.17.12","0","","","","0"
"1999","Alberta","2021A000248","Harvested area (hectares)","Buckwheat","Hectares","149","units","0","v115114722","11.17.12","","..","","","0"
"2000","Alberta","2021A000248","Harvested area (hectares)","Buckwheat","Hectares","149","units","0","v115114722","11.17.12","","..","","","0"
"2001","Alberta","2021A000248","Harvested area (hectares)","Buckwheat","Hectares","149","units","0","v115114722","11.17.12","","..","","","0"
"2002","Alberta","2021A000248","Harvested area (hectares)","Buckwheat","Hectares","149","units","0","v115114722","11.17.12","","..","","","0"
"2003","Alberta","2021A000248","Harvested area (hectares)","Buckwheat","Hectares","149","units","0","v115114722","11.17.12","","..","","","0"
"2004","Alberta","2021A000248","Harvested area (hectares)","Buckwheat","Hectares","149","units","0","v115114722","11.17.12","","..","","","0"
"2005","Alberta","2021A000248","Harvested area (hectares)","Buckwheat","Hectares","149","units","0","v115114722","11.17.12","","..","","","0"
"2006","Alberta","2021A000248","Harvested area (hectares)","Buckwheat","Hectares","149","units","0","v115114722","11.17.12","","..","","","0"
"2007","Alberta","2021A000248","Harvested area (hectares)","Buckwheat","Hectares","149","units","0","v115114722","11.17.12","","..","","","0"
"2008","Alberta","2021A000248","Harvested area (hectares)","Buckwheat","Hectares","149","units","0","v115114722","11.17.12","","..","","","0"
"2009","Alberta","2021A000248","Harvested area (hectares)","Buckwheat","Hectares","149","units","0","v115114722","11.17.12","","..","","","0"
"2010","Alberta","2021A000248","Harvested area (hectares)","Buckwheat","Hectares","149","units","0","v115114722","11.17.12","","..","","","0"
"2011","Alberta","2021A000248","Harvested area (hectares)","Buckwheat","Hectares","149","units","0","v115114722","11.17.12","","..","","","0"
"2012","Alberta","2021A000248","Harvested area (hectares)","Buckwheat","Hectares","149","units","0","v115114722","11.17.12","","..","","","0"
"2013","Alberta","2021A000248","Harvested area (hectares)","Buckwheat","Hectares","149","units","0","v115114722","11.17.12","","..","","","0"
"2014","Alberta","2021A000248","Harvested area (hectares)","Buckwheat","Hectares","149","units","0","v115114722","11.17.12","","..","","","0"
"2015","Alberta","2021A000248","Harvested area (hectares)","Buckwheat","Hectares","149","units","0","v115114722","11.17.12","","..","","","0"
"2016","Alberta","2021A000248","Harvested area (hectares)","Buckwheat","Hectares","149","units","0","v115114722","11.17.12","","..","","","0"
"2017","Alberta","2021A000248","Harvested area (hectares)","Buckwheat","Hectares","149","units","0","v115114722","11.17.12","","..","","","0"
"2018","Alberta","2021A000248","Harvested area (hectares)","Buckwheat","Hectares","149","units","0","v115114722","11.17.12","0","","","","0"
"2019","Alberta","2021A000248","Harvested area (hectares)","Buckwheat","Hectares","149","units","0","v115114722","11.17.12","","x","","","0"
"2020","Alberta","2021A000248","Harvested area (hectares)","Buckwheat","Hectares","149","units","0","v115114722","11.17.12","0","","","","0"
"2021","Alberta","2021A000248","Harvested area (hectares)","Buckwheat","Hectares","149","units","0","v115114722","11.17.12","","F","","","0"
"2022","Alberta","2021A000248","Harvested area (hectares)","Buckwheat","Hectares","149","units","0","v115114722","11.17.12","","F","","","0"
"2023","Alberta","2021A000248","Harvested area (hectares)","Buckwheat","Hectares","149","units","0","v115114722","11.17.12","","x","","","0"
"2024","Alberta","2021A000248","Harvested area (hectares)","Buckwheat","Hectares","149","units","0","v115114722","11.17.12","","F","","","0"
"1991","Alberta","2021A000248","Harvested area (hectares)","Canary seed","Hectares","149","units","0","v115115279","11.17.33","","..","","","0"
"1992","Alberta","2021A000248","Harvested area (hectares)","Canary seed","Hectares","149","units","0","v115115279","11.17.33","","..","","","0"
"1993","Alberta","2021A000248","Harvested area (hectares)","Canary seed","Hectares","149","units","0","v115115279","11.17.33","","..","","","0"
"1994","Alberta","2021A000248","Harvested area (hectares)","Canary seed","Hectares","149","units","0","v115115279","11.17.33","","..","","","0"
"1995","Alberta","2021A000248","Harvested area (hectares)","Canary seed","Hectares","149","units","0","v115115279","11.17.33","4000","","","","0"
"1996","Alberta","2021A000248","Harvested area (hectares)","Canary seed","Hectares","149","units","0","v115115279","11.17.33","10100","","","","0"
"1997","Alberta","2021A000248","Harvested area (hectares)","Canary seed","Hectares","149","units","0","v115115279","11.17.33","4000","","","","0"
"1998","Alberta","2021A000248","Harvested area (hectares)","Canary seed","Hectares","149","units","0","v115115279","11.17.33","8100","","","","0"
"1999","Alberta","2021A000248","Harvested area (hectares)","Canary seed","Hectares","149","units","0","v115115279","11.17.33","4000","","","","0"
