"REF_DATE","GEO","DGUID","Harvest disposition","Type of crop","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2020","Alberta","2021A000248","Production (metric tonnes)","Flaxseed","Metric tonnes","214","units","0","v115114538","11.19.14","78600","","","","0"
"2021","Alberta","2021A000248","Production (metric tonnes)","Flaxseed","Metric tonnes","214","units","0","v115114538","11.19.14","51905","","","","0"
"2022","Alberta","2021A000248","Production (metric tonnes)","Flaxseed","Metric tonnes","214","units","0","v115114538","11.19.14","83237","","","","0"
"2023","Alberta","2021A000248","Production (metric tonnes)","Flaxseed","Metric tonnes","214","units","0","v115114538","11.19.14","21924","","","","0"
"2024","Alberta","2021A000248","Production (metric tonnes)","Flaxseed","Metric tonnes","214","units","0","v115114538","11.19.14","33836","","","","0"
"2017","Alberta","2021A000248","Production (metric tonnes)","Hemp","Metric tonnes","214","units","0","v122642704","11.19.45","","..","","","0"
"2018","Alberta","2021A000248","Production (metric tonnes)","Hemp","Metric tonnes","214","units","0","v122642704","11.19.45","","F","","","0"
"2019","Alberta","2021A000248","Production (metric tonnes)","Hemp","Metric tonnes","214","units","0","v122642704","11.19.45","","F","","","0"
"2020","Alberta","2021A000248","Production (metric tonnes)","Hemp","Metric tonnes","214","units","0","v122642704","11.19.45","15300","","","","0"
"2021","Alberta","2021A000248","Production (metric tonnes)","Hemp","Metric tonnes","214","units","0","v122642704","11.19.45","14101","","","","0"
"2022","Alberta","2021A000248","Production (metric tonnes)","Hemp","Metric tonnes","214","units","0","v122642704","11.19.45","15899","","","","0"
"2023","Alberta","2021A000248","Production (metric tonnes)","Hemp","Metric tonnes","214","units","0","v122642704","11.19.45","7837","","","","0"
"2024","Alberta","2021A000248","Production (metric tonnes)","Hemp","Metric tonnes","214","units","0","v122642704","11.19.45","5834","","","","0"
"1991","Alberta","2021A000248","Production (metric tonnes)","Lentils","Metric tonnes","214","units","0","v115114539","11.19.32","6600","","","","0"
"1992","Alberta","2021A000248","Production (metric tonnes)","Lentils","Metric tonnes","214","units","0","v115114539","11.19.32","15600","","","","0"
"1993","Alberta","2021A000248","Production (metric tonnes)","Lentils","Metric tonnes","214","units","0","v115114539","11.19.32","9400","","","","0"
"1994","Alberta","2021A000248","Production (metric tonnes)","Lentils","Metric tonnes","214","units","0","v115114539","11.19.32","19500","","","","0"
"1995","Alberta","2021A000248","Production (metric tonnes)","Lentils","Metric tonnes","214","units","0","v115114539","11.19.32","21500","","","","0"
"1996","Alberta","2021A000248","Production (metric tonnes)","Lentils","Metric tonnes","214","units","0","v115114539","11.19.32","7700","","","","0"
"1997","Alberta","2021A000248","Production (metric tonnes)","Lentils","Metric tonnes","214","units","0","v115114539","11.19.32","8300","","","","0"
"1998","Alberta","2021A000248","Production (metric tonnes)","Lentils","Metric tonnes","214","units","0","v115114539","11.19.32","8000","","","","0"
"1999","Alberta","2021A000248","Production (metric tonnes)","Lentils","Metric tonnes","214","units","0","v115114539","11.19.32","12400","","","","0"
"2000","Alberta","2021A000248","Production (metric tonnes)","Lentils","Metric tonnes","214","units","0","v115114539","11.19.32","9900","","","","0"
"2001","Alberta","2021A000248","Production (metric tonnes)","Lentils","Metric tonnes","214","units","0","v115114539","11.19.32","5000","","","","0"
"2002","Alberta","2021A000248","Production (metric tonnes)","Lentils","Metric tonnes","214","units","0","v115114539","11.19.32","1900","","","","0"
"2003","Alberta","2021A000248","Production (metric tonnes)","Lentils","Metric tonnes","214","units","0","v115114539","11.19.32","6900","","","","0"
"2004","Alberta","2021A000248","Production (metric tonnes)","Lentils","Metric tonnes","214","units","0","v115114539","11.19.32","11300","","","","0"
"2005","Alberta","2021A000248","Production (metric tonnes)","Lentils","Metric tonnes","214","units","0","v115114539","11.19.32","14100","","","","0"
"2006","Alberta","2021A000248","Production (metric tonnes)","Lentils","Metric tonnes","214","units","0","v115114539","11.19.32","0","","","","0"
"2007","Alberta","2021A000248","Production (metric tonnes)","Lentils","Metric tonnes","214","units","0","v115114539","11.19.32","","..","","","0"
"2008","Alberta","2021A000248","Production (metric tonnes)","Lentils","Metric tonnes","214","units","0","v115114539","11.19.32","","..","","","0"
"2009","Alberta","2021A000248","Production (metric tonnes)","Lentils","Metric tonnes","214","units","0","v115114539","11.19.32","33400","","","","0"
"2010","Alberta","2021A000248","Production (metric tonnes)","Lentils","Metric tonnes","214","units","0","v115114539","11.19.32","82000","","","","0"
"2011","Alberta","2021A000248","Production (metric tonnes)","Lentils","Metric tonnes","214","units","0","v115114539","11.19.32","76000","","","","0"
"2012","Alberta","2021A000248","Production (metric tonnes)","Lentils","Metric tonnes","214","units","0","v115114539","11.19.32","68100","","","","0"
"2013","Alberta","2021A000248","Production (metric tonnes)","Lentils","Metric tonnes","214","units","0","v115114539","11.19.32","110300","","","","0"
"2014","Alberta","2021A000248","Production (metric tonnes)","Lentils","Metric tonnes","214","units","0","v115114539","11.19.32","84400","","","","0"
"2015","Alberta","2021A000248","Production (metric tonnes)","Lentils","Metric tonnes","214","units","0","v115114539","11.19.32","176400","","","","0"
"2016","Alberta","2021A000248","Production (metric tonnes)","Lentils","Metric tonnes","214","units","0","v115114539","11.19.32","451800","","","","0"
"2017","Alberta","2021A000248","Production (metric tonnes)","Lentils","Metric tonnes","214","units","0","v115114539","11.19.32","264400","","","","0"
"2018","Alberta","2021A000248","Production (metric tonnes)","Lentils","Metric tonnes","214","units","0","v115114539","11.19.32","199600","","","","0"
"2019","Alberta","2021A000248","Production (metric tonnes)","Lentils","Metric tonnes","214","units","0","v115114539","11.19.32","167600","","","","0"
"2020","Alberta","2021A000248","Production (metric tonnes)","Lentils","Metric tonnes","214","units","0","v115114539","11.19.32","370500","","","","0"
"2021","Alberta","2021A000248","Production (metric tonnes)","Lentils","Metric tonnes","214","units","0","v115114539","11.19.32","169564","","","","0"
"2022","Alberta","2021A000248","Production (metric tonnes)","Lentils","Metric tonnes","214","units","0","v115114539","11.19.32","334162","","","","0"
"2023","Alberta","2021A000248","Production (metric tonnes)","Lentils","Metric tonnes","214","units","0","v115114539","11.19.32","186400","","r","","0"
"2024","Alberta","2021A000248","Production (metric tonnes)","Lentils","Metric tonnes","214","units","0","v115114539","11.19.32","316295","","","","0"
"1991","Alberta","2021A000248","Production (metric tonnes)","Mixed grains","Metric tonnes","214","units","0","v115114540","11.19.10","40800","","","","0"
"1992","Alberta","2021A000248","Production (metric tonnes)","Mixed grains","Metric tonnes","214","units","0","v115114540","11.19.10","38800","","","","0"
"1993","Alberta","2021A000248","Production (metric tonnes)","Mixed grains","Metric tonnes","214","units","0","v115114540","11.19.10","110200","","","","0"
"1994","Alberta","2021A000248","Production (metric tonnes)","Mixed grains","Metric tonnes","214","units","0","v115114540","11.19.10","81600","","","","0"
"1995","Alberta","2021A000248","Production (metric tonnes)","Mixed grains","Metric tonnes","214","units","0","v115114540","11.19.10","120400","","","","0"
"1996","Alberta","2021A000248","Production (metric tonnes)","Mixed grains","Metric tonnes","214","units","0","v115114540","11.19.10","104100","","","","0"
"1997","Alberta","2021A000248","Production (metric tonnes)","Mixed grains","Metric tonnes","214","units","0","v115114540","11.19.10","108200","","","","0"
"1998","Alberta","2021A000248","Production (metric tonnes)","Mixed grains","Metric tonnes","214","units","0","v115114540","11.19.10","55100","","","","0"
"1999","Alberta","2021A000248","Production (metric tonnes)","Mixed grains","Metric tonnes","214","units","0","v115114540","11.19.10","42900","","","","0"
"2000","Alberta","2021A000248","Production (metric tonnes)","Mixed grains","Metric tonnes","214","units","0","v115114540","11.19.10","60200","","","","0"
"2001","Alberta","2021A000248","Production (metric tonnes)","Mixed grains","Metric tonnes","214","units","0","v115114540","11.19.10","53100","","","","0"
"2002","Alberta","2021A000248","Production (metric tonnes)","Mixed grains","Metric tonnes","214","units","0","v115114540","11.19.10","16300","","","","0"
"2003","Alberta","2021A000248","Production (metric tonnes)","Mixed grains","Metric tonnes","214","units","0","v115114540","11.19.10","40800","","","","0"
"2004","Alberta","2021A000248","Production (metric tonnes)","Mixed grains","Metric tonnes","214","units","0","v115114540","11.19.10","44900","","","","0"
"2005","Alberta","2021A000248","Production (metric tonnes)","Mixed grains","Metric tonnes","214","units","0","v115114540","11.19.10","40800","","","","0"
"2006","Alberta","2021A000248","Production (metric tonnes)","Mixed grains","Metric tonnes","214","units","0","v115114540","11.19.10","65900","","","","0"
"2007","Alberta","2021A000248","Production (metric tonnes)","Mixed grains","Metric tonnes","214","units","0","v115114540","11.19.10","24100","","","","0"
"2008","Alberta","2021A000248","Production (metric tonnes)","Mixed grains","Metric tonnes","214","units","0","v115114540","11.19.10","30600","","","","0"
"2009","Alberta","2021A000248","Production (metric tonnes)","Mixed grains","Metric tonnes","214","units","0","v115114540","11.19.10","23000","","","","0"
"2010","Alberta","2021A000248","Production (metric tonnes)","Mixed grains","Metric tonnes","214","units","0","v115114540","11.19.10","24500","","","","0"
"2011","Alberta","2021A000248","Production (metric tonnes)","Mixed grains","Metric tonnes","214","units","0","v115114540","11.19.10","79600","","","","0"
"2012","Alberta","2021A000248","Production (metric tonnes)","Mixed grains","Metric tonnes","214","units","0","v115114540","11.19.10","10500","","","","0"
"2013","Alberta","2021A000248","Production (metric tonnes)","Mixed grains","Metric tonnes","214","units","0","v115114540","11.19.10","13300","","","","0"
"2014","Alberta","2021A000248","Production (metric tonnes)","Mixed grains","Metric tonnes","214","units","0","v115114540","11.19.10","12900","","","","0"
"2015","Alberta","2021A000248","Production (metric tonnes)","Mixed grains","Metric tonnes","214","units","0","v115114540","11.19.10","12200","","","","0"
"2016","Alberta","2021A000248","Production (metric tonnes)","Mixed grains","Metric tonnes","214","units","0","v115114540","11.19.10","30600","","","","0"
"2017","Alberta","2021A000248","Production (metric tonnes)","Mixed grains","Metric tonnes","214","units","0","v115114540","11.19.10","33000","","","","0"
"2018","Alberta","2021A000248","Production (metric tonnes)","Mixed grains","Metric tonnes","214","units","0","v115114540","11.19.10","","F","","","0"
"2019","Alberta","2021A000248","Production (metric tonnes)","Mixed grains","Metric tonnes","214","units","0","v115114540","11.19.10","","F","","","0"
"2020","Alberta","2021A000248","Production (metric tonnes)","Mixed grains","Metric tonnes","214","units","0","v115114540","11.19.10","68000","","","","0"
"2021","Alberta","2021A000248","Production (metric tonnes)","Mixed grains","Metric tonnes","214","units","0","v115114540","11.19.10","64058","","","","0"
"2022","Alberta","2021A000248","Production (metric tonnes)","Mixed grains","Metric tonnes","214","units","0","v115114540","11.19.10","61029","","","","0"
"2023","Alberta","2021A000248","Production (metric tonnes)","Mixed grains","Metric tonnes","214","units","0","v115114540","11.19.10","44249","","","","0"
"2024","Alberta","2021A000248","Production (metric tonnes)","Mixed grains","Metric tonnes","214","units","0","v115114540","11.19.10","41574","","","","0"
"1991","Alberta","2021A000248","Production (metric tonnes)","Mustard seed","Metric tonnes","214","units","0","v115114541","11.19.30","30500","","","","0"
"1992","Alberta","2021A000248","Production (metric tonnes)","Mustard seed","Metric tonnes","214","units","0","v115114541","11.19.30","20100","","","","0"
"1993","Alberta","2021A000248","Production (metric tonnes)","Mustard seed","Metric tonnes","214","units","0","v115114541","11.19.30","32100","","","","0"
"1994","Alberta","2021A000248","Production (metric tonnes)","Mustard seed","Metric tonnes","214","units","0","v115114541","11.19.30","36300","","","","0"
"1995","Alberta","2021A000248","Production (metric tonnes)","Mustard seed","Metric tonnes","214","units","0","v115114541","11.19.30","51100","","","","0"
"1996","Alberta","2021A000248","Production (metric tonnes)","Mustard seed","Metric tonnes","214","units","0","v115114541","11.19.30","29000","","","","0"
"1997","Alberta","2021A000248","Production (metric tonnes)","Mustard seed","Metric tonnes","214","units","0","v115114541","11.19.30","50600","","","","0"
"1998","Alberta","2021A000248","Production (metric tonnes)","Mustard seed","Metric tonnes","214","units","0","v115114541","11.19.30","39700","","","","0"
"1999","Alberta","2021A000248","Production (metric tonnes)","Mustard seed","Metric tonnes","214","units","0","v115114541","11.19.30","44800","","","","0"
"2000","Alberta","2021A000248","Production (metric tonnes)","Mustard seed","Metric tonnes","214","units","0","v115114541","11.19.30","13800","","","","0"
"2001","Alberta","2021A000248","Production (metric tonnes)","Mustard seed","Metric tonnes","214","units","0","v115114541","11.19.30","9900","","","","0"
"2002","Alberta","2021A000248","Production (metric tonnes)","Mustard seed","Metric tonnes","214","units","0","v115114541","11.19.30","19100","","","","0"
"2003","Alberta","2021A000248","Production (metric tonnes)","Mustard seed","Metric tonnes","214","units","0","v115114541","11.19.30","38800","","","","0"
"2004","Alberta","2021A000248","Production (metric tonnes)","Mustard seed","Metric tonnes","214","units","0","v115114541","11.19.30","51200","","","","0"
"2005","Alberta","2021A000248","Production (metric tonnes)","Mustard seed","Metric tonnes","214","units","0","v115114541","11.19.30","31100","","","","0"
"2006","Alberta","2021A000248","Production (metric tonnes)","Mustard seed","Metric tonnes","214","units","0","v115114541","11.19.30","25600","","","","0"
"2007","Alberta","2021A000248","Production (metric tonnes)","Mustard seed","Metric tonnes","214","units","0","v115114541","11.19.30","29500","","","","0"
"2008","Alberta","2021A000248","Production (metric tonnes)","Mustard seed","Metric tonnes","214","units","0","v115114541","11.19.30","37200","","","","0"
"2009","Alberta","2021A000248","Production (metric tonnes)","Mustard seed","Metric tonnes","214","units","0","v115114541","11.19.30","47700","","","","0"
"2010","Alberta","2021A000248","Production (metric tonnes)","Mustard seed","Metric tonnes","214","units","0","v115114541","11.19.30","47700","","","","0"
"2011","Alberta","2021A000248","Production (metric tonnes)","Mustard seed","Metric tonnes","214","units","0","v115114541","11.19.30","26800","","","","0"
"2012","Alberta","2021A000248","Production (metric tonnes)","Mustard seed","Metric tonnes","214","units","0","v115114541","11.19.30","35900","","","","0"
"2013","Alberta","2021A000248","Production (metric tonnes)","Mustard seed","Metric tonnes","214","units","0","v115114541","11.19.30","37200","","","","0"
"2014","Alberta","2021A000248","Production (metric tonnes)","Mustard seed","Metric tonnes","214","units","0","v115114541","11.19.30","59400","","","","0"
"2015","Alberta","2021A000248","Production (metric tonnes)","Mustard seed","Metric tonnes","214","units","0","v115114541","11.19.30","31900","","","","0"
"2016","Alberta","2021A000248","Production (metric tonnes)","Mustard seed","Metric tonnes","214","units","0","v115114541","11.19.30","73300","","","","0"
"2017","Alberta","2021A000248","Production (metric tonnes)","Mustard seed","Metric tonnes","214","units","0","v115114541","11.19.30","27100","","","","0"
"2018","Alberta","2021A000248","Production (metric tonnes)","Mustard seed","Metric tonnes","214","units","0","v115114541","11.19.30","36700","","","","0"
"2019","Alberta","2021A000248","Production (metric tonnes)","Mustard seed","Metric tonnes","214","units","0","v115114541","11.19.30","27600","","","","0"
"2020","Alberta","2021A000248","Production (metric tonnes)","Mustard seed","Metric tonnes","214","units","0","v115114541","11.19.30","36500","","","","0"
"2021","Alberta","2021A000248","Production (metric tonnes)","Mustard seed","Metric tonnes","214","units","0","v115114541","11.19.30","14708","","","","0"
"2022","Alberta","2021A000248","Production (metric tonnes)","Mustard seed","Metric tonnes","214","units","0","v115114541","11.19.30","45856","","","","0"
"2023","Alberta","2021A000248","Production (metric tonnes)","Mustard seed","Metric tonnes","214","units","0","v115114541","11.19.30","36990","","","","0"
"2024","Alberta","2021A000248","Production (metric tonnes)","Mustard seed","Metric tonnes","214","units","0","v115114541","11.19.30","54351","","","","0"
"1991","Alberta","2021A000248","Production (metric tonnes)","Oats","Metric tonnes","214","units","0","v115114542","11.19.5","786500","","","","0"
"1992","Alberta","2021A000248","Production (metric tonnes)","Oats","Metric tonnes","214","units","0","v115114542","11.19.5","1036400","","","","0"
"1993","Alberta","2021A000248","Production (metric tonnes)","Oats","Metric tonnes","214","units","0","v115114542","11.19.5","1465100","","","","0"
"1994","Alberta","2021A000248","Production (metric tonnes)","Oats","Metric tonnes","214","units","0","v115114542","11.19.5","1187500","","","","0"
"1995","Alberta","2021A000248","Production (metric tonnes)","Oats","Metric tonnes","214","units","0","v115114542","11.19.5","771100","","","","0"
"1996","Alberta","2021A000248","Production (metric tonnes)","Oats","Metric tonnes","214","units","0","v115114542","11.19.5","1079500","","","","0"
"1997","Alberta","2021A000248","Production (metric tonnes)","Oats","Metric tonnes","214","units","0","v115114542","11.19.5","979300","","","","0"
"1998","Alberta","2021A000248","Production (metric tonnes)","Oats","Metric tonnes","214","units","0","v115114542","11.19.5","771100","","","","0"
"1999","Alberta","2021A000248","Production (metric tonnes)","Oats","Metric tonnes","214","units","0","v115114542","11.19.5","863600","","","","0"
"2000","Alberta","2021A000248","Production (metric tonnes)","Oats","Metric tonnes","214","units","0","v115114542","11.19.5","657000","","","","0"
"2001","Alberta","2021A000248","Production (metric tonnes)","Oats","Metric tonnes","214","units","0","v115114542","11.19.5","592200","","","","0"
"2002","Alberta","2021A000248","Production (metric tonnes)","Oats","Metric tonnes","214","units","0","v115114542","11.19.5","370100","","","","0"
"2003","Alberta","2021A000248","Production (metric tonnes)","Oats","Metric tonnes","214","units","0","v115114542","11.19.5","826600","","","","0"
"2004","Alberta","2021A000248","Production (metric tonnes)","Oats","Metric tonnes","214","units","0","v115114542","11.19.5","828200","","","","0"
"2005","Alberta","2021A000248","Production (metric tonnes)","Oats","Metric tonnes","214","units","0","v115114542","11.19.5","829700","","","","0"
"2006","Alberta","2021A000248","Production (metric tonnes)","Oats","Metric tonnes","214","units","0","v115114542","11.19.5","706300","","","","0"
"2007","Alberta","2021A000248","Production (metric tonnes)","Oats","Metric tonnes","214","units","0","v115114542","11.19.5","627400","","","","0"
"2008","Alberta","2021A000248","Production (metric tonnes)","Oats","Metric tonnes","214","units","0","v115114542","11.19.5","541300","","","","0"
"2009","Alberta","2021A000248","Production (metric tonnes)","Oats","Metric tonnes","214","units","0","v115114542","11.19.5","308400","","","","0"
"2010","Alberta","2021A000248","Production (metric tonnes)","Oats","Metric tonnes","214","units","0","v115114542","11.19.5","647700","","","","0"
"2011","Alberta","2021A000248","Production (metric tonnes)","Oats","Metric tonnes","214","units","0","v115114542","11.19.5","738700","","","","0"
"2012","Alberta","2021A000248","Production (metric tonnes)","Oats","Metric tonnes","214","units","0","v115114542","11.19.5","518200","","","","0"
"2013","Alberta","2021A000248","Production (metric tonnes)","Oats","Metric tonnes","214","units","0","v115114542","11.19.5","601500","","","","0"
"2014","Alberta","2021A000248","Production (metric tonnes)","Oats","Metric tonnes","214","units","0","v115114542","11.19.5","542900","","","","0"
"2015","Alberta","2021A000248","Production (metric tonnes)","Oats","Metric tonnes","214","units","0","v115114542","11.19.5","393300","","","","0"
"2016","Alberta","2021A000248","Production (metric tonnes)","Oats","Metric tonnes","214","units","0","v115114542","11.19.5","624600","","","","0"
"2017","Alberta","2021A000248","Production (metric tonnes)","Oats","Metric tonnes","214","units","0","v115114542","11.19.5","609200","","","","0"
"2018","Alberta","2021A000248","Production (metric tonnes)","Oats","Metric tonnes","214","units","0","v115114542","11.19.5","700100","","","","0"
"2019","Alberta","2021A000248","Production (metric tonnes)","Oats","Metric tonnes","214","units","0","v115114542","11.19.5","834800","","","","0"
"2020","Alberta","2021A000248","Production (metric tonnes)","Oats","Metric tonnes","214","units","0","v115114542","11.19.5","802000","","","","0"
"2021","Alberta","2021A000248","Production (metric tonnes)","Oats","Metric tonnes","214","units","0","v115114542","11.19.5","546680","","","","0"
"2022","Alberta","2021A000248","Production (metric tonnes)","Oats","Metric tonnes","214","units","0","v115114542","11.19.5","1054681","","","","0"
"2023","Alberta","2021A000248","Production (metric tonnes)","Oats","Metric tonnes","214","units","0","v115114542","11.19.5","642115","","","","0"
"2024","Alberta","2021A000248","Production (metric tonnes)","Oats","Metric tonnes","214","units","0","v115114542","11.19.5","630663","","","","0"
"1991","Alberta","2021A000248","Production (metric tonnes)","Peas, dry","Metric tonnes","214","units","0","v115114543","11.19.13","164700","","","","0"
"1992","Alberta","2021A000248","Production (metric tonnes)","Peas, dry","Metric tonnes","214","units","0","v115114543","11.19.13","151000","","","","0"
"1993","Alberta","2021A000248","Production (metric tonnes)","Peas, dry","Metric tonnes","214","units","0","v115114543","11.19.13","299400","","","","0"
"1994","Alberta","2021A000248","Production (metric tonnes)","Peas, dry","Metric tonnes","214","units","0","v115114543","11.19.13","374200","","","","0"
"1995","Alberta","2021A000248","Production (metric tonnes)","Peas, dry","Metric tonnes","214","units","0","v115114543","11.19.13","412300","","","","0"
"1996","Alberta","2021A000248","Production (metric tonnes)","Peas, dry","Metric tonnes","214","units","0","v115114543","11.19.13","307500","","","","0"
"1997","Alberta","2021A000248","Production (metric tonnes)","Peas, dry","Metric tonnes","214","units","0","v115114543","11.19.13","421800","","","","0"
"1998","Alberta","2021A000248","Production (metric tonnes)","Peas, dry","Metric tonnes","214","units","0","v115114543","11.19.13","488000","","","","0"
"1999","Alberta","2021A000248","Production (metric tonnes)","Peas, dry","Metric tonnes","214","units","0","v115114543","11.19.13","530800","","","","0"
"2000","Alberta","2021A000248","Production (metric tonnes)","Peas, dry","Metric tonnes","214","units","0","v115114543","11.19.13","620500","","","","0"
"2001","Alberta","2021A000248","Production (metric tonnes)","Peas, dry","Metric tonnes","214","units","0","v115114543","11.19.13","506200","","","","0"
"2002","Alberta","2021A000248","Production (metric tonnes)","Peas, dry","Metric tonnes","214","units","0","v115114543","11.19.13","221600","","","","0"
"2003","Alberta","2021A000248","Production (metric tonnes)","Peas, dry","Metric tonnes","214","units","0","v115114543","11.19.13","491300","","","","0"
"2004","Alberta","2021A000248","Production (metric tonnes)","Peas, dry","Metric tonnes","214","units","0","v115114543","11.19.13","642300","","","","0"
"2005","Alberta","2021A000248","Production (metric tonnes)","Peas, dry","Metric tonnes","214","units","0","v115114543","11.19.13","617500","","","","0"
"2006","Alberta","2021A000248","Production (metric tonnes)","Peas, dry","Metric tonnes","214","units","0","v115114543","11.19.13","552600","","","","0"
"2007","Alberta","2021A000248","Production (metric tonnes)","Peas, dry","Metric tonnes","214","units","0","v115114543","11.19.13","527500","","","","0"
"2008","Alberta","2021A000248","Production (metric tonnes)","Peas, dry","Metric tonnes","214","units","0","v115114543","11.19.13","731400","","","","0"
"2009","Alberta","2021A000248","Production (metric tonnes)","Peas, dry","Metric tonnes","214","units","0","v115114543","11.19.13","666700","","","","0"
"2010","Alberta","2021A000248","Production (metric tonnes)","Peas, dry","Metric tonnes","214","units","0","v115114543","11.19.13","982500","","","","0"
"2011","Alberta","2021A000248","Production (metric tonnes)","Peas, dry","Metric tonnes","214","units","0","v115114543","11.19.13","805600","","","","0"
"2012","Alberta","2021A000248","Production (metric tonnes)","Peas, dry","Metric tonnes","214","units","0","v115114543","11.19.13","1208400","","","","0"
"2013","Alberta","2021A000248","Production (metric tonnes)","Peas, dry","Metric tonnes","214","units","0","v115114543","11.19.13","1321300","","","","0"
"2014","Alberta","2021A000248","Production (metric tonnes)","Peas, dry","Metric tonnes","214","units","0","v115114543","11.19.13","1475100","","","","0"
"2015","Alberta","2021A000248","Production (metric tonnes)","Peas, dry","Metric tonnes","214","units","0","v115114543","11.19.13","1314500","","","","0"
"2016","Alberta","2021A000248","Production (metric tonnes)","Peas, dry","Metric tonnes","214","units","0","v115114543","11.19.13","2271200","","","","0"
"2017","Alberta","2021A000248","Production (metric tonnes)","Peas, dry","Metric tonnes","214","units","0","v115114543","11.19.13","1991500","","","","0"
"2018","Alberta","2021A000248","Production (metric tonnes)","Peas, dry","Metric tonnes","214","units","0","v115114543","11.19.13","1608400","","","","0"
"2019","Alberta","2021A000248","Production (metric tonnes)","Peas, dry","Metric tonnes","214","units","0","v115114543","11.19.13","1685900","","","","0"
"2020","Alberta","2021A000248","Production (metric tonnes)","Peas, dry","Metric tonnes","214","units","0","v115114543","11.19.13","1799100","","","","0"
"2021","Alberta","2021A000248","Production (metric tonnes)","Peas, dry","Metric tonnes","214","units","0","v115114543","11.19.13","894598","","","","0"
"2022","Alberta","2021A000248","Production (metric tonnes)","Peas, dry","Metric tonnes","214","units","0","v115114543","11.19.13","1555344","","","","0"
"2023","Alberta","2021A000248","Production (metric tonnes)","Peas, dry","Metric tonnes","214","units","0","v115114543","11.19.13","1098945","","","","0"
"2024","Alberta","2021A000248","Production (metric tonnes)","Peas, dry","Metric tonnes","214","units","0","v115114543","11.19.13","1164781","","","","0"
"1991","Alberta","2021A000248","Production (metric tonnes)","Rye, all","Metric tonnes","214","units","0","v115114544","11.19.7","76200","","","","0"
"1992","Alberta","2021A000248","Production (metric tonnes)","Rye, all","Metric tonnes","214","units","0","v115114544","11.19.7","75000","","","","0"
"1993","Alberta","2021A000248","Production (metric tonnes)","Rye, all","Metric tonnes","214","units","0","v115114544","11.19.7","81300","","","","0"
"1994","Alberta","2021A000248","Production (metric tonnes)","Rye, all","Metric tonnes","214","units","0","v115114544","11.19.7","88900","","","","0"
"1995","Alberta","2021A000248","Production (metric tonnes)","Rye, all","Metric tonnes","214","units","0","v115114544","11.19.7","66100","","","","0"
"1996","Alberta","2021A000248","Production (metric tonnes)","Rye, all","Metric tonnes","214","units","0","v115114544","11.19.7","64100","","","","0"
"1997","Alberta","2021A000248","Production (metric tonnes)","Rye, all","Metric tonnes","214","units","0","v115114544","11.19.7","66100","","","","0"
"1998","Alberta","2021A000248","Production (metric tonnes)","Rye, all","Metric tonnes","214","units","0","v115114544","11.19.7","77500","","","","0"
"1999","Alberta","2021A000248","Production (metric tonnes)","Rye, all","Metric tonnes","214","units","0","v115114544","11.19.7","72400","","","","0"
"2000","Alberta","2021A000248","Production (metric tonnes)","Rye, all","Metric tonnes","214","units","0","v115114544","11.19.7","42500","","","","0"
"2001","Alberta","2021A000248","Production (metric tonnes)","Rye, all","Metric tonnes","214","units","0","v115114544","11.19.7","58400","","","","0"
"2002","Alberta","2021A000248","Production (metric tonnes)","Rye, all","Metric tonnes","214","units","0","v115114544","11.19.7","16100","","","","0"
"2003","Alberta","2021A000248","Production (metric tonnes)","Rye, all","Metric tonnes","214","units","0","v115114544","11.19.7","82800","","","","0"
"2004","Alberta","2021A000248","Production (metric tonnes)","Rye, all","Metric tonnes","214","units","0","v115114544","11.19.7","77500","","","","0"
"2005","Alberta","2021A000248","Production (metric tonnes)","Rye, all","Metric tonnes","214","units","0","v115114544","11.19.7","79000","","","","0"
"2006","Alberta","2021A000248","Production (metric tonnes)","Rye, all","Metric tonnes","214","units","0","v115114544","11.19.7","57200","","","","0"
"2007","Alberta","2021A000248","Production (metric tonnes)","Rye, all","Metric tonnes","214","units","0","v115114544","11.19.7","36800","","","","0"
"2008","Alberta","2021A000248","Production (metric tonnes)","Rye, all","Metric tonnes","214","units","0","v115114544","11.19.7","57200","","","","0"
"2009","Alberta","2021A000248","Production (metric tonnes)","Rye, all","Metric tonnes","214","units","0","v115114544","11.19.7","38100","","","","0"
"2010","Alberta","2021A000248","Production (metric tonnes)","Rye, all","Metric tonnes","214","units","0","v115114544","11.19.7","50800","","","","0"
"2011","Alberta","2021A000248","Production (metric tonnes)","Rye, all","Metric tonnes","214","units","0","v115114544","11.19.7","54000","","","","0"
"2012","Alberta","2021A000248","Production (metric tonnes)","Rye, all","Metric tonnes","214","units","0","v115114544","11.19.7","34300","","","","0"
"2013","Alberta","2021A000248","Production (metric tonnes)","Rye, all","Metric tonnes","214","units","0","v115114544","11.19.7","36300","","","","0"
"2014","Alberta","2021A000248","Production (metric tonnes)","Rye, all","Metric tonnes","214","units","0","v115114544","11.19.7","30900","","","","0"
"2015","Alberta","2021A000248","Production (metric tonnes)","Rye, all","Metric tonnes","214","units","0","v115114544","11.19.7","33000","","","","0"
"2016","Alberta","2021A000248","Production (metric tonnes)","Rye, all","Metric tonnes","214","units","0","v115114544","11.19.7","59700","","","","0"
"2017","Alberta","2021A000248","Production (metric tonnes)","Rye, all","Metric tonnes","214","units","0","v115114544","11.19.7","33500","","","","0"
