"REF_DATE","GEO","DGUID","Harvest disposition","Type of crop","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"1991","Saskatchewan","2021A000247","Seeded area (hectares)","Corn for grain","Hectares","149","units","0","v114995611","10.16.11","","..","","","0"
"1992","Saskatchewan","2021A000247","Seeded area (hectares)","Corn for grain","Hectares","149","units","0","v114995611","10.16.11","","..","","","0"
"1993","Saskatchewan","2021A000247","Seeded area (hectares)","Corn for grain","Hectares","149","units","0","v114995611","10.16.11","","..","","","0"
"1994","Saskatchewan","2021A000247","Seeded area (hectares)","Corn for grain","Hectares","149","units","0","v114995611","10.16.11","","..","","","0"
"1995","Saskatchewan","2021A000247","Seeded area (hectares)","Corn for grain","Hectares","149","units","0","v114995611","10.16.11","","..","","","0"
"1996","Saskatchewan","2021A000247","Seeded area (hectares)","Corn for grain","Hectares","149","units","0","v114995611","10.16.11","","..","","","0"
"1997","Saskatchewan","2021A000247","Seeded area (hectares)","Corn for grain","Hectares","149","units","0","v114995611","10.16.11","","..","","","0"
"1998","Saskatchewan","2021A000247","Seeded area (hectares)","Corn for grain","Hectares","149","units","0","v114995611","10.16.11","","..","","","0"
"1999","Saskatchewan","2021A000247","Seeded area (hectares)","Corn for grain","Hectares","149","units","0","v114995611","10.16.11","","..","","","0"
"2000","Saskatchewan","2021A000247","Seeded area (hectares)","Corn for grain","Hectares","149","units","0","v114995611","10.16.11","","..","","","0"
"2001","Saskatchewan","2021A000247","Seeded area (hectares)","Corn for grain","Hectares","149","units","0","v114995611","10.16.11","","..","","","0"
"2002","Saskatchewan","2021A000247","Seeded area (hectares)","Corn for grain","Hectares","149","units","0","v114995611","10.16.11","","..","","","0"
"2003","Saskatchewan","2021A000247","Seeded area (hectares)","Corn for grain","Hectares","149","units","0","v114995611","10.16.11","","..","","","0"
"2004","Saskatchewan","2021A000247","Seeded area (hectares)","Corn for grain","Hectares","149","units","0","v114995611","10.16.11","","..","","","0"
"2005","Saskatchewan","2021A000247","Seeded area (hectares)","Corn for grain","Hectares","149","units","0","v114995611","10.16.11","","..","","","0"
"2006","Saskatchewan","2021A000247","Seeded area (hectares)","Corn for grain","Hectares","149","units","0","v114995611","10.16.11","","..","","","0"
"2007","Saskatchewan","2021A000247","Seeded area (hectares)","Corn for grain","Hectares","149","units","0","v114995611","10.16.11","","..","","","0"
"2008","Saskatchewan","2021A000247","Seeded area (hectares)","Corn for grain","Hectares","149","units","0","v114995611","10.16.11","","..","","","0"
"2009","Saskatchewan","2021A000247","Seeded area (hectares)","Corn for grain","Hectares","149","units","0","v114995611","10.16.11","","..","","","0"
"2010","Saskatchewan","2021A000247","Seeded area (hectares)","Corn for grain","Hectares","149","units","0","v114995611","10.16.11","","..","","","0"
"2011","Saskatchewan","2021A000247","Seeded area (hectares)","Corn for grain","Hectares","149","units","0","v114995611","10.16.11","","..","","","0"
"2012","Saskatchewan","2021A000247","Seeded area (hectares)","Corn for grain","Hectares","149","units","0","v114995611","10.16.11","","..","","","0"
"2013","Saskatchewan","2021A000247","Seeded area (hectares)","Corn for grain","Hectares","149","units","0","v114995611","10.16.11","","..","","","0"
"2014","Saskatchewan","2021A000247","Seeded area (hectares)","Corn for grain","Hectares","149","units","0","v114995611","10.16.11","","..","","","0"
"2015","Saskatchewan","2021A000247","Seeded area (hectares)","Corn for grain","Hectares","149","units","0","v114995611","10.16.11","","..","","","0"
"2016","Saskatchewan","2021A000247","Seeded area (hectares)","Corn for grain","Hectares","149","units","0","v114995611","10.16.11","","..","","","0"
"2017","Saskatchewan","2021A000247","Seeded area (hectares)","Corn for grain","Hectares","149","units","0","v114995611","10.16.11","","..","","","0"
"2018","Saskatchewan","2021A000247","Seeded area (hectares)","Corn for grain","Hectares","149","units","0","v114995611","10.16.11","5500","","","","0"
"2019","Saskatchewan","2021A000247","Seeded area (hectares)","Corn for grain","Hectares","149","units","0","v114995611","10.16.11","","F","","","0"
"2020","Saskatchewan","2021A000247","Seeded area (hectares)","Corn for grain","Hectares","149","units","0","v114995611","10.16.11","9100","","","","0"
"2021","Saskatchewan","2021A000247","Seeded area (hectares)","Corn for grain","Hectares","149","units","0","v114995611","10.16.11","7881","","","","0"
"2022","Saskatchewan","2021A000247","Seeded area (hectares)","Corn for grain","Hectares","149","units","0","v114995611","10.16.11","","F","","","0"
"2023","Saskatchewan","2021A000247","Seeded area (hectares)","Corn for grain","Hectares","149","units","0","v114995611","10.16.11","11600","","","","0"
"2024","Saskatchewan","2021A000247","Seeded area (hectares)","Corn for grain","Hectares","149","units","0","v114995611","10.16.11","13100","","","","0"
"1991","Saskatchewan","2021A000247","Seeded area (hectares)","Corn for silage","Hectares","149","units","0","v114995612","10.16.29","","..","","","0"
"1992","Saskatchewan","2021A000247","Seeded area (hectares)","Corn for silage","Hectares","149","units","0","v114995612","10.16.29","","..","","","0"
"1993","Saskatchewan","2021A000247","Seeded area (hectares)","Corn for silage","Hectares","149","units","0","v114995612","10.16.29","","..","","","0"
"1994","Saskatchewan","2021A000247","Seeded area (hectares)","Corn for silage","Hectares","149","units","0","v114995612","10.16.29","","..","","","0"
"1995","Saskatchewan","2021A000247","Seeded area (hectares)","Corn for silage","Hectares","149","units","0","v114995612","10.16.29","","..","","","0"
"1996","Saskatchewan","2021A000247","Seeded area (hectares)","Corn for silage","Hectares","149","units","0","v114995612","10.16.29","","..","","","0"
"1997","Saskatchewan","2021A000247","Seeded area (hectares)","Corn for silage","Hectares","149","units","0","v114995612","10.16.29","","..","","","0"
"1998","Saskatchewan","2021A000247","Seeded area (hectares)","Corn for silage","Hectares","149","units","0","v114995612","10.16.29","","..","","","0"
"1999","Saskatchewan","2021A000247","Seeded area (hectares)","Corn for silage","Hectares","149","units","0","v114995612","10.16.29","","..","","","0"
"2000","Saskatchewan","2021A000247","Seeded area (hectares)","Corn for silage","Hectares","149","units","0","v114995612","10.16.29","","..","","","0"
"2001","Saskatchewan","2021A000247","Seeded area (hectares)","Corn for silage","Hectares","149","units","0","v114995612","10.16.29","","..","","","0"
"2002","Saskatchewan","2021A000247","Seeded area (hectares)","Corn for silage","Hectares","149","units","0","v114995612","10.16.29","","..","","","0"
"2003","Saskatchewan","2021A000247","Seeded area (hectares)","Corn for silage","Hectares","149","units","0","v114995612","10.16.29","","..","","","0"
"2004","Saskatchewan","2021A000247","Seeded area (hectares)","Corn for silage","Hectares","149","units","0","v114995612","10.16.29","","..","","","0"
"2005","Saskatchewan","2021A000247","Seeded area (hectares)","Corn for silage","Hectares","149","units","0","v114995612","10.16.29","","..","","","0"
"2006","Saskatchewan","2021A000247","Seeded area (hectares)","Corn for silage","Hectares","149","units","0","v114995612","10.16.29","","..","","","0"
"2007","Saskatchewan","2021A000247","Seeded area (hectares)","Corn for silage","Hectares","149","units","0","v114995612","10.16.29","","..","","","0"
"2008","Saskatchewan","2021A000247","Seeded area (hectares)","Corn for silage","Hectares","149","units","0","v114995612","10.16.29","6100","","","","0"
"2009","Saskatchewan","2021A000247","Seeded area (hectares)","Corn for silage","Hectares","149","units","0","v114995612","10.16.29","12100","","","","0"
"2010","Saskatchewan","2021A000247","Seeded area (hectares)","Corn for silage","Hectares","149","units","0","v114995612","10.16.29","8100","","","","0"
"2011","Saskatchewan","2021A000247","Seeded area (hectares)","Corn for silage","Hectares","149","units","0","v114995612","10.16.29","","..","","","0"
"2012","Saskatchewan","2021A000247","Seeded area (hectares)","Corn for silage","Hectares","149","units","0","v114995612","10.16.29","8100","","","","0"
"2013","Saskatchewan","2021A000247","Seeded area (hectares)","Corn for silage","Hectares","149","units","0","v114995612","10.16.29","10100","","","","0"
"2014","Saskatchewan","2021A000247","Seeded area (hectares)","Corn for silage","Hectares","149","units","0","v114995612","10.16.29","12100","","","","0"
"2015","Saskatchewan","2021A000247","Seeded area (hectares)","Corn for silage","Hectares","149","units","0","v114995612","10.16.29","14200","","","","0"
"2016","Saskatchewan","2021A000247","Seeded area (hectares)","Corn for silage","Hectares","149","units","0","v114995612","10.16.29","20200","","","","0"
"2017","Saskatchewan","2021A000247","Seeded area (hectares)","Corn for silage","Hectares","149","units","0","v114995612","10.16.29","28300","","","","0"
"2018","Saskatchewan","2021A000247","Seeded area (hectares)","Corn for silage","Hectares","149","units","0","v114995612","10.16.29","39700","","","","0"
"2019","Saskatchewan","2021A000247","Seeded area (hectares)","Corn for silage","Hectares","149","units","0","v114995612","10.16.29","42900","","","","0"
"2020","Saskatchewan","2021A000247","Seeded area (hectares)","Corn for silage","Hectares","149","units","0","v114995612","10.16.29","28700","","","","0"
"2021","Saskatchewan","2021A000247","Seeded area (hectares)","Corn for silage","Hectares","149","units","0","v114995612","10.16.29","37577","","","","0"
"2022","Saskatchewan","2021A000247","Seeded area (hectares)","Corn for silage","Hectares","149","units","0","v114995612","10.16.29","36600","","","","0"
"2023","Saskatchewan","2021A000247","Seeded area (hectares)","Corn for silage","Hectares","149","units","0","v114995612","10.16.29","37200","","","","0"
"2024","Saskatchewan","2021A000247","Seeded area (hectares)","Corn for silage","Hectares","149","units","0","v114995612","10.16.29","40600","","","","0"
"1991","Saskatchewan","2021A000247","Seeded area (hectares)","Faba beans","Hectares","149","units","0","v114995613","10.16.42","3000","","","","0"
"1992","Saskatchewan","2021A000247","Seeded area (hectares)","Faba beans","Hectares","149","units","0","v114995613","10.16.42","2000","","","","0"
"1993","Saskatchewan","2021A000247","Seeded area (hectares)","Faba beans","Hectares","149","units","0","v114995613","10.16.42","800","","","","0"
"1994","Saskatchewan","2021A000247","Seeded area (hectares)","Faba beans","Hectares","149","units","0","v114995613","10.16.42","800","","","","0"
"1995","Saskatchewan","2021A000247","Seeded area (hectares)","Faba beans","Hectares","149","units","0","v114995613","10.16.42","0","","","","0"
"1996","Saskatchewan","2021A000247","Seeded area (hectares)","Faba beans","Hectares","149","units","0","v114995613","10.16.42","160","","","","0"
"1997","Saskatchewan","2021A000247","Seeded area (hectares)","Faba beans","Hectares","149","units","0","v114995613","10.16.42","0","","","","0"
"1998","Saskatchewan","2021A000247","Seeded area (hectares)","Faba beans","Hectares","149","units","0","v114995613","10.16.42","800","","","","0"
"1999","Saskatchewan","2021A000247","Seeded area (hectares)","Faba beans","Hectares","149","units","0","v114995613","10.16.42","0","","","","0"
"2000","Saskatchewan","2021A000247","Seeded area (hectares)","Faba beans","Hectares","149","units","0","v114995613","10.16.42","0","","","","0"
"2001","Saskatchewan","2021A000247","Seeded area (hectares)","Faba beans","Hectares","149","units","0","v114995613","10.16.42","0","","","","0"
"2002","Saskatchewan","2021A000247","Seeded area (hectares)","Faba beans","Hectares","149","units","0","v114995613","10.16.42","0","","","","0"
"2003","Saskatchewan","2021A000247","Seeded area (hectares)","Faba beans","Hectares","149","units","0","v114995613","10.16.42","0","","","","0"
"2004","Saskatchewan","2021A000247","Seeded area (hectares)","Faba beans","Hectares","149","units","0","v114995613","10.16.42","0","","","","0"
"2005","Saskatchewan","2021A000247","Seeded area (hectares)","Faba beans","Hectares","149","units","0","v114995613","10.16.42","0","","","","0"
"2006","Saskatchewan","2021A000247","Seeded area (hectares)","Faba beans","Hectares","149","units","0","v114995613","10.16.42","0","","","","0"
"2007","Saskatchewan","2021A000247","Seeded area (hectares)","Faba beans","Hectares","149","units","0","v114995613","10.16.42","","..","","","0"
"2008","Saskatchewan","2021A000247","Seeded area (hectares)","Faba beans","Hectares","149","units","0","v114995613","10.16.42","","..","","","0"
"2009","Saskatchewan","2021A000247","Seeded area (hectares)","Faba beans","Hectares","149","units","0","v114995613","10.16.42","","..","","","0"
"2010","Saskatchewan","2021A000247","Seeded area (hectares)","Faba beans","Hectares","149","units","0","v114995613","10.16.42","","..","","","0"
"2011","Saskatchewan","2021A000247","Seeded area (hectares)","Faba beans","Hectares","149","units","0","v114995613","10.16.42","","..","","","0"
"2012","Saskatchewan","2021A000247","Seeded area (hectares)","Faba beans","Hectares","149","units","0","v114995613","10.16.42","","..","","","0"
"2013","Saskatchewan","2021A000247","Seeded area (hectares)","Faba beans","Hectares","149","units","0","v114995613","10.16.42","","..","","","0"
"2014","Saskatchewan","2021A000247","Seeded area (hectares)","Faba beans","Hectares","149","units","0","v114995613","10.16.42","","..","","","0"
"2015","Saskatchewan","2021A000247","Seeded area (hectares)","Faba beans","Hectares","149","units","0","v114995613","10.16.42","","..","","","0"
"2016","Saskatchewan","2021A000247","Seeded area (hectares)","Faba beans","Hectares","149","units","0","v114995613","10.16.42","","..","","","0"
"2017","Saskatchewan","2021A000247","Seeded area (hectares)","Faba beans","Hectares","149","units","0","v114995613","10.16.42","24300","","","","0"
"2018","Saskatchewan","2021A000247","Seeded area (hectares)","Faba beans","Hectares","149","units","0","v114995613","10.16.42","15000","","","","0"
"2019","Saskatchewan","2021A000247","Seeded area (hectares)","Faba beans","Hectares","149","units","0","v114995613","10.16.42","20200","","","","0"
"2020","Saskatchewan","2021A000247","Seeded area (hectares)","Faba beans","Hectares","149","units","0","v114995613","10.16.42","22600","","","","0"
"2021","Saskatchewan","2021A000247","Seeded area (hectares)","Faba beans","Hectares","149","units","0","v114995613","10.16.42","24808","","","","0"
"2022","Saskatchewan","2021A000247","Seeded area (hectares)","Faba beans","Hectares","149","units","0","v114995613","10.16.42","11200","","","","0"
"2023","Saskatchewan","2021A000247","Seeded area (hectares)","Faba beans","Hectares","149","units","0","v114995613","10.16.42","15000","","","","0"
"2024","Saskatchewan","2021A000247","Seeded area (hectares)","Faba beans","Hectares","149","units","0","v114995613","10.16.42","10700","","","","0"
"1991","Saskatchewan","2021A000247","Seeded area (hectares)","Flaxseed","Hectares","149","units","0","v114995614","10.16.14","220397","","","","0"
"1992","Saskatchewan","2021A000247","Seeded area (hectares)","Flaxseed","Hectares","149","units","0","v114995614","10.16.14","129500","","","","0"
"1993","Saskatchewan","2021A000247","Seeded area (hectares)","Flaxseed","Hectares","149","units","0","v114995614","10.16.14","271100","","","","0"
"1994","Saskatchewan","2021A000247","Seeded area (hectares)","Flaxseed","Hectares","149","units","0","v114995614","10.16.14","424900","","","","0"
"1995","Saskatchewan","2021A000247","Seeded area (hectares)","Flaxseed","Hectares","149","units","0","v114995614","10.16.14","526100","","","","0"
"1996","Saskatchewan","2021A000247","Seeded area (hectares)","Flaxseed","Hectares","149","units","0","v114995614","10.16.14","348000","","","","0"
"1997","Saskatchewan","2021A000247","Seeded area (hectares)","Flaxseed","Hectares","149","units","0","v114995614","10.16.14","505900","","","","0"
"1998","Saskatchewan","2021A000247","Seeded area (hectares)","Flaxseed","Hectares","149","units","0","v114995614","10.16.14","566600","","","","0"
"1999","Saskatchewan","2021A000247","Seeded area (hectares)","Flaxseed","Hectares","149","units","0","v114995614","10.16.14","566600","","","","0"
"2000","Saskatchewan","2021A000247","Seeded area (hectares)","Flaxseed","Hectares","149","units","0","v114995614","10.16.14","404700","","","","0"
"2001","Saskatchewan","2021A000247","Seeded area (hectares)","Flaxseed","Hectares","149","units","0","v114995614","10.16.14","473500","","","","0"
"2002","Saskatchewan","2021A000247","Seeded area (hectares)","Flaxseed","Hectares","149","units","0","v114995614","10.16.14","497800","","","","0"
"2003","Saskatchewan","2021A000247","Seeded area (hectares)","Flaxseed","Hectares","149","units","0","v114995614","10.16.14","566600","","","","0"
"2004","Saskatchewan","2021A000247","Seeded area (hectares)","Flaxseed","Hectares","149","units","0","v114995614","10.16.14","546300","","","","0"
"2005","Saskatchewan","2021A000247","Seeded area (hectares)","Flaxseed","Hectares","149","units","0","v114995614","10.16.14","586800","","","","0"
"2006","Saskatchewan","2021A000247","Seeded area (hectares)","Flaxseed","Hectares","149","units","0","v114995614","10.16.14","625200","","","","0"
"2007","Saskatchewan","2021A000247","Seeded area (hectares)","Flaxseed","Hectares","149","units","0","v114995614","10.16.14","435000","","","","0"
"2008","Saskatchewan","2021A000247","Seeded area (hectares)","Flaxseed","Hectares","149","units","0","v114995614","10.16.14","505900","","","","0"
"2009","Saskatchewan","2021A000247","Seeded area (hectares)","Flaxseed","Hectares","149","units","0","v114995614","10.16.14","550400","","","","0"
"2010","Saskatchewan","2021A000247","Seeded area (hectares)","Flaxseed","Hectares","149","units","0","v114995614","10.16.14","287300","","","","0"
"2011","Saskatchewan","2021A000247","Seeded area (hectares)","Flaxseed","Hectares","149","units","0","v114995614","10.16.14","216500","","","","0"
"2012","Saskatchewan","2021A000247","Seeded area (hectares)","Flaxseed","Hectares","149","units","0","v114995614","10.16.14","283300","","","","0"
"2013","Saskatchewan","2021A000247","Seeded area (hectares)","Flaxseed","Hectares","149","units","0","v114995614","10.16.14","337900","","","","0"
"2014","Saskatchewan","2021A000247","Seeded area (hectares)","Flaxseed","Hectares","149","units","0","v114995614","10.16.14","546300","","","","0"
"2015","Saskatchewan","2021A000247","Seeded area (hectares)","Flaxseed","Hectares","149","units","0","v114995614","10.16.14","546300","","","","0"
"2016","Saskatchewan","2021A000247","Seeded area (hectares)","Flaxseed","Hectares","149","units","0","v114995614","10.16.14","315700","","","","0"
"2017","Saskatchewan","2021A000247","Seeded area (hectares)","Flaxseed","Hectares","149","units","0","v114995614","10.16.14","364200","","","","0"
"2018","Saskatchewan","2021A000247","Seeded area (hectares)","Flaxseed","Hectares","149","units","0","v114995614","10.16.14","291900","","","","0"
"2019","Saskatchewan","2021A000247","Seeded area (hectares)","Flaxseed","Hectares","149","units","0","v114995614","10.16.14","294400","","","","0"
"2020","Saskatchewan","2021A000247","Seeded area (hectares)","Flaxseed","Hectares","149","units","0","v114995614","10.16.14","310300","","","","0"
"2021","Saskatchewan","2021A000247","Seeded area (hectares)","Flaxseed","Hectares","149","units","0","v114995614","10.16.14","317428","","","","0"
"2022","Saskatchewan","2021A000247","Seeded area (hectares)","Flaxseed","Hectares","149","units","0","v114995614","10.16.14","241700","","","","0"
"2023","Saskatchewan","2021A000247","Seeded area (hectares)","Flaxseed","Hectares","149","units","0","v114995614","10.16.14","209800","","","","0"
"2024","Saskatchewan","2021A000247","Seeded area (hectares)","Flaxseed","Hectares","149","units","0","v114995614","10.16.14","169100","","","","0"
"2017","Saskatchewan","2021A000247","Seeded area (hectares)","Hemp","Hectares","149","units","0","v122642690","10.16.45","","..","","","0"
"2018","Saskatchewan","2021A000247","Seeded area (hectares)","Hemp","Hectares","149","units","0","v122642690","10.16.45","7700","","","","0"
"2019","Saskatchewan","2021A000247","Seeded area (hectares)","Hemp","Hectares","149","units","0","v122642690","10.16.45","17000","","","","0"
"2020","Saskatchewan","2021A000247","Seeded area (hectares)","Hemp","Hectares","149","units","0","v122642690","10.16.45","5900","","","","0"
"2021","Saskatchewan","2021A000247","Seeded area (hectares)","Hemp","Hectares","149","units","0","v122642690","10.16.45","5577","","","","0"
"2022","Saskatchewan","2021A000247","Seeded area (hectares)","Hemp","Hectares","149","units","0","v122642690","10.16.45","11500","","","","0"
"2023","Saskatchewan","2021A000247","Seeded area (hectares)","Hemp","Hectares","149","units","0","v122642690","10.16.45","6500","","","","0"
"2024","Saskatchewan","2021A000247","Seeded area (hectares)","Hemp","Hectares","149","units","0","v122642690","10.16.45","2800","","","","0"
"1991","Saskatchewan","2021A000247","Seeded area (hectares)","Lentils","Hectares","149","units","0","v114995615","10.16.32","179200","","","","0"
"1992","Saskatchewan","2021A000247","Seeded area (hectares)","Lentils","Hectares","149","units","0","v114995615","10.16.32","192200","","","","0"
"1993","Saskatchewan","2021A000247","Seeded area (hectares)","Lentils","Hectares","149","units","0","v114995615","10.16.32","303500","","","","0"
"1994","Saskatchewan","2021A000247","Seeded area (hectares)","Lentils","Hectares","149","units","0","v114995615","10.16.32","335900","","","","0"
"1995","Saskatchewan","2021A000247","Seeded area (hectares)","Lentils","Hectares","149","units","0","v114995615","10.16.32","297400","","","","0"
"1996","Saskatchewan","2021A000247","Seeded area (hectares)","Lentils","Hectares","149","units","0","v114995615","10.16.32","279200","","","","0"
"1997","Saskatchewan","2021A000247","Seeded area (hectares)","Lentils","Hectares","149","units","0","v114995615","10.16.32","315700","","","","0"
"1998","Saskatchewan","2021A000247","Seeded area (hectares)","Lentils","Hectares","149","units","0","v114995615","10.16.32","364200","","","","0"
"1999","Saskatchewan","2021A000247","Seeded area (hectares)","Lentils","Hectares","149","units","0","v114995615","10.16.32","489700","","","","0"
"2000","Saskatchewan","2021A000247","Seeded area (hectares)","Lentils","Hectares","149","units","0","v114995615","10.16.32","671800","","","","0"
"2001","Saskatchewan","2021A000247","Seeded area (hectares)","Lentils","Hectares","149","units","0","v114995615","10.16.32","696100","","","","0"
"2002","Saskatchewan","2021A000247","Seeded area (hectares)","Lentils","Hectares","149","units","0","v114995615","10.16.32","534200","","","","0"
"2003","Saskatchewan","2021A000247","Seeded area (hectares)","Lentils","Hectares","149","units","0","v114995615","10.16.32","505800","","","","0"
"2004","Saskatchewan","2021A000247","Seeded area (hectares)","Lentils","Hectares","149","units","0","v114995615","10.16.32","728400","","","","0"
"2005","Saskatchewan","2021A000247","Seeded area (hectares)","Lentils","Hectares","149","units","0","v114995615","10.16.32","793100","","","","0"
"2006","Saskatchewan","2021A000247","Seeded area (hectares)","Lentils","Hectares","149","units","0","v114995615","10.16.32","566500","","","","0"
"2007","Saskatchewan","2021A000247","Seeded area (hectares)","Lentils","Hectares","149","units","0","v114995615","10.16.32","580800","","","","0"
"2008","Saskatchewan","2021A000247","Seeded area (hectares)","Lentils","Hectares","149","units","0","v114995615","10.16.32","706200","","","","0"
"2009","Saskatchewan","2021A000247","Seeded area (hectares)","Lentils","Hectares","149","units","0","v114995615","10.16.32","953100","","","","0"
"2010","Saskatchewan","2021A000247","Seeded area (hectares)","Lentils","Hectares","149","units","0","v114995615","10.16.32","1351700","","","","0"
"2011","Saskatchewan","2021A000247","Seeded area (hectares)","Lentils","Hectares","149","units","0","v114995615","10.16.32","995500","","","","0"
"2012","Saskatchewan","2021A000247","Seeded area (hectares)","Lentils","Hectares","149","units","0","v114995615","10.16.32","979300","","","","0"
"2013","Saskatchewan","2021A000247","Seeded area (hectares)","Lentils","Hectares","149","units","0","v114995615","10.16.32","1060300","","","","0"
"2014","Saskatchewan","2021A000247","Seeded area (hectares)","Lentils","Hectares","149","units","0","v114995615","10.16.32","1218100","","","","0"
"2015","Saskatchewan","2021A000247","Seeded area (hectares)","Lentils","Hectares","149","units","0","v114995615","10.16.32","1517500","","","","0"
"2016","Saskatchewan","2021A000247","Seeded area (hectares)","Lentils","Hectares","149","units","0","v114995615","10.16.32","2066000","","","","0"
"2017","Saskatchewan","2021A000247","Seeded area (hectares)","Lentils","Hectares","149","units","0","v114995615","10.16.32","1586300","","","","0"
"2018","Saskatchewan","2021A000247","Seeded area (hectares)","Lentils","Hectares","149","units","0","v114995615","10.16.32","1354000","","","","0"
"2019","Saskatchewan","2021A000247","Seeded area (hectares)","Lentils","Hectares","149","units","0","v114995615","10.16.32","1371000","","","","0"
"2020","Saskatchewan","2021A000247","Seeded area (hectares)","Lentils","Hectares","149","units","0","v114995615","10.16.32","1540700","","","","0"
"2021","Saskatchewan","2021A000247","Seeded area (hectares)","Lentils","Hectares","149","units","0","v114995615","10.16.32","1518011","","","","0"
"2022","Saskatchewan","2021A000247","Seeded area (hectares)","Lentils","Hectares","149","units","0","v114995615","10.16.32","1524600","","","","0"
"2023","Saskatchewan","2021A000247","Seeded area (hectares)","Lentils","Hectares","149","units","0","v114995615","10.16.32","1294900","","","","0"
"2024","Saskatchewan","2021A000247","Seeded area (hectares)","Lentils","Hectares","149","units","0","v114995615","10.16.32","1475900","","","","0"
"1991","Saskatchewan","2021A000247","Seeded area (hectares)","Mixed grains","Hectares","149","units","0","v114995616","10.16.10","33763","","","","0"
"1992","Saskatchewan","2021A000247","Seeded area (hectares)","Mixed grains","Hectares","149","units","0","v114995616","10.16.10","20200","","","","0"
"1993","Saskatchewan","2021A000247","Seeded area (hectares)","Mixed grains","Hectares","149","units","0","v114995616","10.16.10","20200","","","","0"
"1994","Saskatchewan","2021A000247","Seeded area (hectares)","Mixed grains","Hectares","149","units","0","v114995616","10.16.10","28300","","","","0"
"1995","Saskatchewan","2021A000247","Seeded area (hectares)","Mixed grains","Hectares","149","units","0","v114995616","10.16.10","20200","","","","0"
"1996","Saskatchewan","2021A000247","Seeded area (hectares)","Mixed grains","Hectares","149","units","0","v114995616","10.16.10","28300","","","","0"
"1997","Saskatchewan","2021A000247","Seeded area (hectares)","Mixed grains","Hectares","149","units","0","v114995616","10.16.10","24300","","","","0"
"1998","Saskatchewan","2021A000247","Seeded area (hectares)","Mixed grains","Hectares","149","units","0","v114995616","10.16.10","20200","","","","0"
"1999","Saskatchewan","2021A000247","Seeded area (hectares)","Mixed grains","Hectares","149","units","0","v114995616","10.16.10","24300","","","","0"
"2000","Saskatchewan","2021A000247","Seeded area (hectares)","Mixed grains","Hectares","149","units","0","v114995616","10.16.10","24300","","","","0"
"2001","Saskatchewan","2021A000247","Seeded area (hectares)","Mixed grains","Hectares","149","units","0","v114995616","10.16.10","56700","","","","0"
"2002","Saskatchewan","2021A000247","Seeded area (hectares)","Mixed grains","Hectares","149","units","0","v114995616","10.16.10","48600","","","","0"
"2003","Saskatchewan","2021A000247","Seeded area (hectares)","Mixed grains","Hectares","149","units","0","v114995616","10.16.10","20200","","","","0"
"2004","Saskatchewan","2021A000247","Seeded area (hectares)","Mixed grains","Hectares","149","units","0","v114995616","10.16.10","20200","","","","0"
"2005","Saskatchewan","2021A000247","Seeded area (hectares)","Mixed grains","Hectares","149","units","0","v114995616","10.16.10","16200","","","","0"
"2006","Saskatchewan","2021A000247","Seeded area (hectares)","Mixed grains","Hectares","149","units","0","v114995616","10.16.10","61000","","","","0"
"2007","Saskatchewan","2021A000247","Seeded area (hectares)","Mixed grains","Hectares","149","units","0","v114995616","10.16.10","16200","","","","0"
"2008","Saskatchewan","2021A000247","Seeded area (hectares)","Mixed grains","Hectares","149","units","0","v114995616","10.16.10","12100","","","","0"
"2009","Saskatchewan","2021A000247","Seeded area (hectares)","Mixed grains","Hectares","149","units","0","v114995616","10.16.10","36400","","","","0"
"2010","Saskatchewan","2021A000247","Seeded area (hectares)","Mixed grains","Hectares","149","units","0","v114995616","10.16.10","12100","","","","0"
"2011","Saskatchewan","2021A000247","Seeded area (hectares)","Mixed grains","Hectares","149","units","0","v114995616","10.16.10","","..","","","0"
"2012","Saskatchewan","2021A000247","Seeded area (hectares)","Mixed grains","Hectares","149","units","0","v114995616","10.16.10","","..","","","0"
"2013","Saskatchewan","2021A000247","Seeded area (hectares)","Mixed grains","Hectares","149","units","0","v114995616","10.16.10","8100","","","","0"
"2014","Saskatchewan","2021A000247","Seeded area (hectares)","Mixed grains","Hectares","149","units","0","v114995616","10.16.10","","..","","","0"
"2015","Saskatchewan","2021A000247","Seeded area (hectares)","Mixed grains","Hectares","149","units","0","v114995616","10.16.10","","..","","","0"
"2016","Saskatchewan","2021A000247","Seeded area (hectares)","Mixed grains","Hectares","149","units","0","v114995616","10.16.10","12100","","","","0"
"2017","Saskatchewan","2021A000247","Seeded area (hectares)","Mixed grains","Hectares","149","units","0","v114995616","10.16.10","12100","","","","0"
"2018","Saskatchewan","2021A000247","Seeded area (hectares)","Mixed grains","Hectares","149","units","0","v114995616","10.16.10","17000","","","","0"
"2019","Saskatchewan","2021A000247","Seeded area (hectares)","Mixed grains","Hectares","149","units","0","v114995616","10.16.10","18100","","","","0"
"2020","Saskatchewan","2021A000247","Seeded area (hectares)","Mixed grains","Hectares","149","units","0","v114995616","10.16.10","30600","","","","0"
"2021","Saskatchewan","2021A000247","Seeded area (hectares)","Mixed grains","Hectares","149","units","0","v114995616","10.16.10","45515","","","","0"
"2022","Saskatchewan","2021A000247","Seeded area (hectares)","Mixed grains","Hectares","149","units","0","v114995616","10.16.10","32200","","","","0"
